parcl_property_id,address,city,county_name,BG_ID,latitude,longitude,property_type,bedrooms,bathrooms,square_footage,year_built
86197568,1365 BLUE GRASS CT,,Habersham,131370005021,34.570321,-83.516638,Other,0.0,0.0,,
65641479,1862 TWIN RIVER ORCHARD RD,,Habersham,131370002011,34.554343,-83.611893,Other,0.0,0.0,,
123689009,235 GUNN DR,,Habersham,131370005022,34.578523,-83.54439,Other,2.0,1.0,792.0,1971.0
80866294,708 HOYT ST,Cornelia City,Habersham,131370006044,34.516895,-83.536296,Other,0.0,0.0,2280.0,
115384967,622 GOSHEN CREEK XING,,Habersham,131370002031,34.78633,-83.606002,Other,0.0,0.0,,
114066060,874 SUTTON MILL RD,,Habersham,131370002034,34.642857,-83.538792,Other,4.0,4.0,2088.0,2007.0
85006677,416 WRIGHT ST,Raoul CDP,Habersham,131370006014,34.445961,-83.610071,Other,2.0,1.0,784.0,1986.0
110050704,109 BROOKDALE HILL LN,,Habersham,131370005021,34.553646,-83.512319,Other,2.0,1.0,432.0,1968.0
122182966,150 CHARLES PL,,Habersham,131370006032,34.531456,-83.594782,Other,2.0,2.0,896.0,2020.0
65255687,1250 441 HISTORIC HWY,Demorest City,Habersham,131370005023,34.553768,-83.545505,Other,2.0,9.0,3423.0,1997.0
68371970,2602 RIVERBEND RD,,Habersham,131370002012,34.610165,-83.63401,Other,4.0,3.0,1620.0,1998.0
182691297,4089 HOLLYWOOD HWY,,Habersham,131370001001,34.646317,-83.455428,Other,3.0,2.0,952.0,1989.0
157464052,439 GOLDEN DELICIOUS RD,,Habersham,131370001002,34.710995,-83.461935,Other,0.0,0.0,,
133577600,519 JIM THOMAS RD,,Habersham,131370002012,34.603677,-83.602119,Other,3.0,2.0,960.0,1985.0
76354819,413 WADE ST,Alto Town,Habersham,131370006011,34.469882,-83.579977,Other,3.0,2.0,924.0,1978.0
74612463,283 HARRISON TRL,,Habersham,131370006013,34.457595,-83.631775,Other,3.0,2.0,924.0,1993.0
132951773,4560 TALMADGE DR,,Habersham,131370001001,34.639615,-83.447587,Other,3.0,2.0,1620.0,2001.0
77686199,572 N MAIN ST,Cornelia City,Habersham,131370005012,34.517881,-83.529173,Other,2.0,5.0,1732.0,1917.0
120755061,1001 ANNIE RUBY DR,,Habersham,131370002034,34.627766,-83.535926,Other,3.0,2.0,868.0,1983.0
138507293,1075 HABERSHAM MILL RD,,Habersham,131370003003,34.584212,-83.547992,Other,3.0,2.0,1550.0,1995.0
104568259,299 MADISON ST,Clarkesville City,Habersham,131370003003,34.612835,-83.525226,Other,6.0,4.0,3408.0,1952.0
78880345,333 OLD CLARKESVILLE MILL RD,,Habersham,131370003002,34.622019,-83.518223,Other,0.0,0.0,,
160636408,1124 CHITWOOD RD,,Habersham,131370002012,34.622476,-83.622065,Other,0.0,0.0,,
166434838,292 FRANCIS HEFNER RD,,Habersham,131370004003,34.542596,-83.464192,Other,2.0,1.0,660.0,1980.0
74048809,430 SHALLOW CREEK DR,,Habersham,131370002011,34.577467,-83.592149,Other,2.0,1.0,784.0,1980.0
99978944,125 ROBERTSON LOOP RD,,Habersham,131370003003,34.589939,-83.533815,Other,5.0,5.0,2192.0,1970.0
86749593,180 WHEELER CIR,Alto Town,Habersham,131370006011,34.470489,-83.571839,Other,2.0,1.0,770.0,1985.0
155854557,318 PREFERRED WAY LN,,Habersham,131370005021,34.561484,-83.509245,Other,2.0,1.0,732.0,1983.0
80507436,175 EOC DR,Mount Airy Town,Habersham,131370004001,34.516474,-83.512128,Other,2.0,0.0,9152.0,1952.0
95717110,202 OLD LEVEL GROVE RD,Cornelia City,Habersham,131370006041,34.512785,-83.546139,Other,3.0,1.0,1134.0,1955.0
173895030,250 NERVE BRANCH TRL,,Habersham,131370002032,34.713773,-83.537191,Other,2.0,1.0,672.0,1990.0
75553967,110 CRICKET RIDGE RD,,Habersham,131370001001,34.656418,-83.463236,Other,3.0,2.0,960.0,1991.0
78314336,436 KRANATS DR,Demorest City,Habersham,131370005021,34.566949,-83.518594,Other,2.0,1.0,1512.0,1950.0
85645195,203 WATERWAY CT,,Habersham,131370002034,34.642389,-83.542343,Other,3.0,2.0,1404.0,2001.0
68486469,1014 MOUNTAIN RANCH RD,,Habersham,131370002033,34.692422,-83.494877,Other,0.0,0.0,,
84237115,983 ANTIOCH CHURCH RD,,Habersham,131370001001,34.615222,-83.464394,Other,3.0,1.0,1336.0,1947.0
78144812,594 HERRING MILL RD,,Habersham,131370006013,34.459789,-83.629789,Other,3.0,2.0,1560.0,1977.0
72913207,200 FLOWER HILL DR,,Habersham,131370005021,34.556369,-83.49925,Other,2.0,2.0,1128.0,2008.0
153980631,590 FRED PITTS RD,,Habersham,131370002011,34.603806,-83.592145,Other,3.0,2.0,924.0,1990.0
99851838,340 CAINBRIDGE MDWS,,Habersham,131370002012,34.591392,-83.61135,Other,3.0,2.0,1620.0,2004.0
65104498,780 GOLF COURSE RD,,Habersham,131370005021,34.572082,-83.526687,Other,1.0,0.0,12323.0,2000.0
86013797,396 RAILROAD AVE,Mount Airy Town,Habersham,131370004002,34.514472,-83.502854,Other,3.0,1.0,1777.0,
82513648,785 BALDWIN RD,Cornelia City,Habersham,131370006041,34.507972,-83.54663,Other,2.0,7.0,3760.0,1995.0
169058469,151 AZELIA DR,Alto Town,Habersham,131370006011,34.472565,-83.572176,Other,2.0,1.0,644.0,1999.0
131140480,1410 HILLS MILL RD,,Habersham,131370006032,34.538534,-83.581389,Other,0.0,0.0,,
79333159,119 LEVEL GROVE RD,Cornelia City,Habersham,131370006044,34.51044,-83.5316,Other,1.0,2.0,8440.0,1973.0
72252776,222 KING ST,Baldwin City,Habersham,131370006043,34.493269,-83.538624,Other,3.0,2.0,1647.0,1997.0
73264581,300 SUNDANCE DR,,Habersham,131370006032,34.543382,-83.583961,Other,0.0,0.0,,
161076775,122 BROOKCREST DR,Baldwin City,Habersham,131370006042,34.503276,-83.561005,Other,3.0,2.0,1216.0,2000.0
128230923,492 PEBBLEBROOK LN,,Habersham,131370006031,34.497871,-83.631518,Other,3.0,2.0,924.0,2016.0
91612115,378 TWIN RIVER ORCHARD RD,,Habersham,131370002011,34.573799,-83.610051,Other,3.0,3.0,1248.0,1985.0
81872276,350 STANFORD MILL RD,Clarkesville City,Habersham,131370003003,34.60636,-83.527698,Other,0.0,0.0,,
100240406,176 DOGWOOD LN,Mount Airy Town,Habersham,131370004001,34.524541,-83.509025,Other,0.0,0.0,,
82602981,3364 ALEC MOUNTAIN RD,,Habersham,131370002041,34.650727,-83.578157,Other,0.0,0.0,,
177844800,390 FOREST TRL,,Habersham,131370002033,34.695552,-83.491721,Other,2.0,1.0,672.0,1998.0
81314607,1226 INDIGO CT,,Habersham,131370005021,34.571717,-83.519124,Other,0.0,0.0,,
161332720,257 J WARREN RD,,Habersham,131370006041,34.508598,-83.562321,Other,3.0,2.0,720.0,1973.0
69591293,234 NORTHERN EXPOSURE DR,,Habersham,131370005022,34.584277,-83.542691,Other,3.0,2.0,1296.0,1998.0
79270353,162 TEAKWOOD DR,Raoul CDP,Habersham,131370006014,34.459255,-83.597425,Other,3.0,2.0,1404.0,2001.0
142211923,2250 GOSHEN CREEK RD,,Habersham,131370002031,34.786207,-83.600466,Other,2.0,2.0,924.0,1987.0
71697707,152 HOMER DR,Baldwin City,Habersham,131370006043,34.495122,-83.532695,Other,1.0,1.0,2360.0,1982.0
69849150,331 J D NORTON RD,,Habersham,131370006012,34.478632,-83.616455,Other,0.0,0.0,,
90186407,302 GARRISON RD,,Habersham,131370006031,34.492493,-83.617061,Other,3.0,2.0,1216.0,1993.0
90227125,200 HOLLYWOOD HILLS RD,,Habersham,131370001003,34.629486,-83.443166,Other,2.0,0.0,8200.0,1994.0
92811496,146 MINERAL SPRINGS TRL,,Habersham,131370002011,34.574874,-83.632852,Other,3.0,0.0,,2000.0
156144215,1002 DEER PATH LN,,Habersham,131370002033,34.693948,-83.494018,Other,2.0,2.0,924.0,1987.0
92802830,380 KITCHENS RD,,Habersham,131370006011,34.484369,-83.562461,Other,2.0,2.0,1284.0,1994.0
159926898,196 KIN FOLK LN,,Habersham,131370004001,34.540133,-83.496124,Other,4.0,2.0,1782.0,1994.0
144132930,416 PREFERRED WAY LN,,Habersham,131370005021,34.561089,-83.509946,Other,3.0,2.0,924.0,1988.0
155894328,2460 HIGHWAY 197,,Habersham,131370004004,34.56058,-83.4933,Other,4.0,2.0,2016.0,1998.0
68927688,631 IRVIN ST,Cornelia City,Habersham,131370006044,34.511193,-83.527876,Other,2.0,6.0,6621.0,1927.0
85689995,400 WILBANKS ST,Baldwin City,Habersham,131370006042,34.496624,-83.545855,Other,3.0,2.0,1876.0,1987.0
98947509,410 BEAR GAP RD,,Habersham,131370001002,34.704427,-83.437063,Other,0.0,0.0,,
148028424,1092 WIND DANCE CT,,Habersham,131370005021,34.572668,-83.519826,Other,0.0,0.0,,
123429819,520 CLAY HVN,Baldwin City,Habersham,131370006042,34.501974,-83.559246,Other,2.0,1.0,644.0,2001.0
94312769,347 N MAIN ST,Cornelia City,Habersham,131370006044,34.514481,-83.528869,Other,2.0,4.0,2789.0,1965.0
87803547,258 MCENTIRE RD,,Habersham,131370002012,34.592701,-83.612491,Other,0.0,0.0,,
121278661,165 NANCY TOWN RD,,Habersham,131370004002,34.525859,-83.483693,Other,3.0,2.0,1216.0,1994.0
166975305,118 HABERSHAM PL,Clarkesville City,Habersham,131370003003,34.611196,-83.523505,Other,4.0,3.0,2990.0,1987.0
75844420,206 SOUTHGATE RD,,Habersham,131370006013,34.439754,-83.616764,Other,3.0,2.0,1456.0,2021.0
167404694,263 WILLINGHAM AVE,Baldwin City,Habersham,131370006042,34.48658,-83.548716,Other,3.0,0.0,5100.0,1991.0
165878860,351 TROTTER RD,,Habersham,131370002041,34.620604,-83.539095,Other,3.0,2.5,2150.0,1986.0
72215757,194 PROFESSIONAL PARK DR,Clarkesville City,Habersham,131370003002,34.61609,-83.51698,Other,0.0,0.0,2178.0,1990.0
173078991,201 HONEY BEAR LN,,Habersham,131370001002,34.697411,-83.43348,Other,3.0,2.0,1612.0,1986.0
95771566,652 ARLO TODD RD,,Habersham,131370001003,34.625755,-83.40317,Other,0.0,0.0,,
90838436,624 CHOPPED OAK CHURCH RD,,Habersham,131370001003,34.619542,-83.415309,Other,9.0,13.0,2960.0,2001.0
162563810,2358 TALMADGE DR,,Habersham,131370001001,34.616354,-83.42765,Other,0.0,0.0,2953.0,1969.0
95471805,2543 ROCK RD,,Habersham,131370001001,34.607999,-83.415952,Other,3.0,2.0,1680.0,1989.0
89468072,165 TRAVIS SMITH RD,,Habersham,131370001002,34.688555,-83.424958,Other,0.0,0.0,,
155313085,1851 ROBERTSON LOOP RD,Clarkesville City,Habersham,131370003003,34.600522,-83.524677,Other,1.0,2.0,2400.0,1975.0
120373132,102 OAK GROVE CT,Cornelia City,Habersham,131370006044,34.515732,-83.53513,Other,3.0,2.0,784.0,1993.0
156504864,1046 DOOLEY RD,,Habersham,131370001002,34.665898,-83.454416,Other,3.0,2.0,1612.0,1999.0
75786095,116 TERRY CT,,Habersham,131370002033,34.699677,-83.459762,Other,0.0,0.0,,
91320066,4008 CRANE MILL RD,,Habersham,131370006031,34.490949,-83.634116,Other,0.0,0.0,,
134907412,1438 HANCOCK RD,,Habersham,131370005022,34.561695,-83.557225,Other,3.0,2.0,1344.0,2021.0
85515756,136 LAT WILSON RD,,Habersham,131370004001,34.53163,-83.505718,Other,0.0,0.0,,
134207423,1392 AMYS CREEK RD,,Habersham,131370002041,34.656284,-83.619628,Other,2.0,1.0,672.0,1974.0
91800076,762 RIVERBEND RD,,Habersham,131370002012,34.604465,-83.626557,Other,3.0,2.0,1456.0,2021.0
136227951,404 OAKLAND MDWS,Baldwin City,Habersham,131370006042,34.501897,-83.558165,Other,3.0,2.0,1078.0,1993.0
90184480,1058 AIRPORT RD W,,Habersham,131370006042,34.506912,-83.561225,Other,0.0,0.0,3300.0,1969.0
165572540,221 TUSQUITTEE TRL,,Habersham,131370006032,34.526839,-83.571371,Other,0.0,0.0,,
133446941,1754 ZEB BRYSON RD,,Habersham,131370002041,34.628528,-83.553228,Other,3.0,1.0,672.0,1981.0
95994130,375 AMYS CREEK RD,,Habersham,131370002032,34.657156,-83.632902,Other,0.0,0.0,,
79085471,216 HEADS FERRY RD,,Habersham,131370006031,34.501656,-83.647092,Other,3.0,2.0,1904.0,1990.0
100182361,1475 BOB PATTON RD,,Habersham,131370003002,34.629116,-83.482092,Other,0.0,0.0,,
93298137,495 HERRING MILL RD,,Habersham,131370006013,34.461129,-83.628621,Other,3.0,2.0,1782.0,1998.0
82417014,1650 MOUNTAIN RANCH RD,,Habersham,131370002033,34.695697,-83.495008,Other,3.0,2.0,1344.0,1992.0
77135118,800 AUSTIN DR,,Habersham,131370005022,34.585323,-83.536091,Other,4.0,9.0,6336.0,1994.0
142197019,343 ED TENCH RD,,Habersham,131370006032,34.551609,-83.584695,Other,3.0,0.0,1352.0,2004.0
81617502,1594 HIGHWAY 17,,Habersham,131370002011,34.622823,-83.579515,Other,3.0,2.0,684.0,1977.0
93080411,109 DAVIS DR,Baldwin City,Habersham,131370006043,34.495785,-83.532286,Other,5.0,3.0,1600.0,2019.0
137521222,115 BROOKCREST DR,Baldwin City,Habersham,131370006042,34.503991,-83.558991,Other,4.0,2.0,1216.0,1999.0
66359000,225 JEFFERSON ST,Clarkesville City,Habersham,131370003003,34.613051,-83.522976,Other,2.0,9.0,3036.0,1995.0
86496431,363 EXECUTIVE DR,,Habersham,131370006013,34.438627,-83.615418,Other,3.0,2.0,1248.0,1985.0
67342601,1041 PARADISE PARK RD,,Habersham,131370006032,34.544683,-83.605297,Other,2.0,1.0,980.0,1980.0
160819857,390 GRANDIS HEIGHTS CIR,,Habersham,131370001003,34.659109,-83.434866,Other,3.0,6.0,5616.0,2006.0
110192500,3212 RIVERBEND RD,,Habersham,131370002012,34.610519,-83.623966,Other,3.0,1.0,1288.0,1973.0
452653556,316 GLAZENWOOD DR,,Habersham,131370002033,34.697231,-83.461578,Other,3.0,3.5,2770.0,2024.0
67984108,181 TEAKWOOD DR,Raoul CDP,Habersham,131370006014,34.458386,-83.596569,Other,3.0,2.0,1620.0,2001.0
84126452,6390 DICKS HILL PKWY,,Habersham,131370004004,34.573458,-83.446729,Other,4.0,3.0,,1955.0
132265370,336 MCENTIRE RD,,Habersham,131370002012,34.592205,-83.613861,Other,4.0,3.0,1728.0,1994.0
72770168,2027 DICKS HILL PKWY,,Habersham,131370004001,34.526705,-83.488965,Other,3.0,2.0,952.0,1982.0
118873247,5410 HIGHWAY 197 S,,Habersham,131370003001,34.596243,-83.50799,Other,4.0,9.0,4000.0,1980.0
172234491,473 THOMPSON RD,,Habersham,131370006012,34.475014,-83.600701,Other,2.0,2.0,980.0,1985.0
92695818,4000 HOLLYWOOD HWY,,Habersham,131370001001,34.644899,-83.455596,Other,4.0,2.0,4014.0,1950.0
89940781,1000 PYRATICH DR,,Habersham,131370006042,34.488842,-83.556602,Other,0.0,0.0,,
88321258,220 BUTTERFLY LN,,Habersham,131370003003,34.596258,-83.52786,Other,0.0,0.0,,
97128886,463 E WALNUT ST,,Habersham,131370005011,34.531702,-83.526269,Other,2.0,0.0,,1980.0
83050261,6955 NEW LIBERTY RD,,Habersham,131370002032,34.706931,-83.52379,Other,3.0,2.0,1152.0,1999.0
152677760,659 MOUNT ZION CHURCH RD,Raoul CDP,Habersham,131370006014,34.453555,-83.595597,Other,3.0,2.0,1876.0,1992.0
469223409,431 SPIRAL HILLS DR,Demorest City,Habersham,131370005022,34.5624817,-83.5552161,Other,4.0,2.5,2131.0,2024.0
95032626,2437 ROCK RD,,Habersham,131370001001,34.605162,-83.414681,Other,2.0,2.0,,1999.0
99093657,271 KINNEY LN,,Habersham,131370005011,34.53346,-83.525459,Other,0.0,0.0,,
135793068,325 ALDER ST,Demorest City,Habersham,131370005022,34.576994,-83.542234,Other,2.0,1.0,784.0,1999.0
156811157,4849 HIGHWAY 115,,Habersham,131370002011,34.612795,-83.565821,Other,3.0,2.0,2348.0,2000.0
113832108,6137 PEA RIDGE RD,,Habersham,131370006032,34.549112,-83.578759,Other,3.0,2.0,952.0,1992.0
92593977,158 PETTY JOHN LN,,Habersham,131370001001,34.602769,-83.404307,Other,0.0,0.0,,
91902559,7250 DICKS HILL PKWY,,Habersham,131370004004,34.5819,-83.435921,Other,3.0,2.0,1352.0,1988.0
158184210,4065 HISTORIC OLD HIGHWAY 441,,Habersham,131370001002,34.696924,-83.422235,Other,0.0,0.0,,
67199609,1218 SMITH LOOP,,Habersham,131370006032,34.555854,-83.588834,Other,3.0,2.0,1624.0,1993.0
85435096,228 E PINE ST,,Habersham,131370005011,34.538131,-83.530003,Other,2.0,2.0,504.0,1968.0
74796489,1706 PREACHER CAMPBELL RD,,Habersham,131370002012,34.651342,-83.633106,Other,2.0,2.0,936.0,1973.0
89465704,1993 WALL BRIDGE RD,,Habersham,131370002034,34.639968,-83.505051,Other,3.0,2.0,1456.0,1994.0
67990651,162 CABBOTT COVE RD,,Habersham,131370002011,34.592443,-83.57671,Other,2.0,1.0,1200.0,1973.0
67853471,200 MAGIC MOUNTAIN LN,,Habersham,131370001002,34.688287,-83.44382,Other,3.0,2.0,1296.0,1996.0
175837864,130 YONAH DR,Clarkesville City,Habersham,131370003003,34.599764,-83.523176,Other,1.0,1.0,2400.0,2002.0
67346178,210 SHELL ANN FARM RD,,Habersham,131370002011,34.5923,-83.59173,Other,0.0,0.0,,
110244900,225 POST PLACE DR,,Habersham,131370006013,34.439228,-83.617647,Other,3.0,2.0,1616.0,1998.0
142129314,133 ATKINS DR,,Habersham,131370006031,34.498318,-83.634156,Other,3.0,2.0,1440.0,1976.0
80773837,7750 DICKS HILL PKWY,,Habersham,131370004004,34.580914,-83.427393,Other,3.0,2.0,1472.0,1966.0
149405653,7564 DICKS HILL PKWY,,Habersham,131370004004,34.579379,-83.432111,Other,2.0,1.0,864.0,1970.0
139093431,424 HOLIDAY RD,,Habersham,131370002012,34.598961,-83.621486,Other,2.0,2.0,1216.0,2012.0
168696564,500 BLUE RIDGE ST,Raoul CDP,Habersham,131370006014,34.443064,-83.610128,Other,3.0,2.0,1456.0,1985.0
67469537,189 WILL AYERS RD,,Habersham,131370004004,34.548379,-83.468581,Other,4.0,2.0,1560.0,2003.0
89693352,185 WILD CHERRY DR,Raoul CDP,Habersham,131370006011,34.458735,-83.592829,Other,3.0,2.0,1216.0,2002.0
83920927,290 HEATHER ACRES DR,Raoul CDP,Habersham,131370006011,34.455323,-83.590342,Other,0.0,0.0,,
68847000,222 MIDDLE DR,,Habersham,131370005021,34.548022,-83.507198,Other,0.0,0.0,4705.0,1994.0
149566727,189 PAYNE NORTON RD,,Habersham,131370006013,34.476706,-83.61293,Other,2.0,1.0,728.0,1982.0
88537066,555 ELLISON ST,Clarkesville City,Habersham,131370003001,34.60501,-83.510315,Other,0.0,0.0,,
178730116,128 YONAH POST RD,,Habersham,131370006013,34.443004,-83.61545,Other,3.0,2.0,924.0,1981.0
72756315,645 ELDERBERRY CT,,Habersham,131370005021,34.557738,-83.501632,Other,0.0,0.0,,
86190386,149 LAKESIDE CIR,,Habersham,131370004001,34.531881,-83.504191,Other,3.0,2.0,1072.0,1989.0
85218009,4255 HOLLYWOOD HWY,,Habersham,131370001001,34.646827,-83.453675,Other,2.0,4.0,1364.0,1947.0
73011306,436 CHATTAHOOCHEE ST,Cornelia City,Habersham,131370005012,34.513549,-83.527853,Other,1.0,2.0,7565.0,1950.0
81990549,1219 TOCCOA HWY,,Habersham,131370001001,34.597815,-83.457603,Other,3.0,2.0,924.0,1983.0
171744415,263 PEARL ST,,Habersham,131370002034,34.637488,-83.520717,Other,3.0,2.0,1755.0,1997.0
91529085,182 HARDMAN RD,,Habersham,131370002034,34.645501,-83.531716,Other,0.0,0.0,,
124028749,282 FURNITURE DR,Cornelia City,Habersham,131370005011,34.537092,-83.53361,Other,0.0,0.0,1800.0,2015.0
92186804,121 SANTA FE WAY,,Habersham,131370005021,34.553655,-83.517413,Other,3.0,2.0,540.0,1970.0
68800655,119 MOUNTAIN CREST DR,,Habersham,131370002032,34.676147,-83.56693,Other,2.0,1.0,648.0,1982.0
124437184,290 TEAKWOOD DR,Raoul CDP,Habersham,131370006014,34.459017,-83.598262,Other,3.0,2.0,1620.0,2001.0
91850328,714 HAZEL CREEK RD,,Habersham,131370004004,34.559922,-83.46754,Other,0.0,0.0,,
85062589,2398 GAINESVILLE HWY,Raoul CDP,Habersham,131370006011,34.452411,-83.5872,Other,0.0,0.0,,
153416225,1933 BEA LOOP LN,Cornelia City,Habersham,131370006044,34.518314,-83.533199,Other,2.0,1.0,672.0,1987.0
125415994,225 PAYNE NORTON RD,,Habersham,131370006013,34.476688,-83.613105,Other,3.0,2.0,1280.0,1998.0
90107966,567 GEORGIA ST,Demorest City,Habersham,131370005022,34.565533,-83.545199,Other,1.0,2.0,2304.0,
87736776,2776 RIVERBEND RD,,Habersham,131370002012,34.611088,-83.63109,Other,3.0,3.0,1296.0,1978.0
71223823,781 DICKS HILL PKWY,Mount Airy Town,Habersham,131370004002,34.515534,-83.50383,Other,0.0,0.0,1680.0,1991.0
119550299,110 SARAH CT,Mount Airy Town,Habersham,131370005012,34.522885,-83.516627,Other,0.0,0.0,,
74475983,240 RIDGEVIEW RD,,Habersham,131370002011,34.581157,-83.579842,Other,0.0,0.0,,
91273566,1720 RABBIT BRUSH DR,,Habersham,131370005021,34.569207,-83.513338,Other,0.0,0.0,,
129984282,1038 YONAH POST RD,,Habersham,131370006013,34.459415,-83.621842,Other,3.0,2.0,1450.0,1983.0
143923037,438 WHISPERING WOODS CIR,Baldwin City,Habersham,131370006043,34.501841,-83.534675,Other,3.0,2.0,924.0,1995.0
80958108,709 OLD ATHENS HWY,,Habersham,131370006032,34.525074,-83.568677,Other,0.0,0.0,8120.0,1995.0
76997608,144 TEAKWOOD DR,Raoul CDP,Habersham,131370006014,34.459694,-83.597246,Other,3.0,2.0,1512.0,2002.0
81282418,132 CIRCLE DR,Cornelia City,Habersham,131370005011,34.520008,-83.5291,Other,3.0,2.0,1560.0,1949.0
156989417,1008 HOLLYWOOD HWY,,Habersham,131370003002,34.616665,-83.512594,Other,0.0,0.0,5935.0,1947.0
79996619,606 GRANDVIEW AVE,Mount Airy Town,Habersham,131370004002,34.514227,-83.501354,Other,0.0,0.0,,
96423291,877 PARADISE PARK RD,,Habersham,131370006032,34.545075,-83.601184,Other,3.0,2.0,924.0,1993.0
96093169,304 MONROE ST,Clarkesville City,Habersham,131370003003,34.6128,-83.530807,Other,7.0,5.0,2700.0,1980.0
71060755,102 RITCHIE ST,Clarkesville City,Habersham,131370003003,34.616413,-83.527894,Other,0.0,0.0,,
90744242,330 DOCK KELLER,Mount Airy Town,Habersham,131370004001,34.517684,-83.506404,Other,2.0,1.0,500.0,1965.0
124889242,1475 PARADISE PARK RD,,Habersham,131370006032,34.546197,-83.609423,Other,4.0,2.0,1820.0,1983.0
73679057,466 IRVIN ST,Cornelia City,Habersham,131370006044,34.50985,-83.529642,Other,3.0,1.0,1345.0,1938.0
83411585,350 CREPE MYRTLE ST,Mount Airy Town,Habersham,131370004001,34.519836,-83.508826,Other,0.0,0.0,,
160156911,338 MOUNT ZION RD,Raoul CDP,Habersham,131370006014,34.450836,-83.600996,Other,2.0,1.0,780.0,1972.0
158950674,1935 BEA LOOP LN,Cornelia City,Habersham,131370006044,34.518375,-83.533275,Other,2.0,1.0,672.0,1987.0
128139026,578 SMOKEY RD,Raoul CDP,Habersham,131370006011,34.456745,-83.594037,Other,2.0,1.0,688.0,1962.0
93066816,133 TUTT RD,Cornelia City,Habersham,131370005012,34.518183,-83.522898,Other,3.0,2.0,1328.0,1971.0
117244815,294 FRIENDLY MISSION LN,,Habersham,131370006031,34.488203,-83.637487,Other,3.0,2.0,1620.0,1997.0
80912307,224 BARRON COURT DR,,Habersham,131370005011,34.531666,-83.527056,Other,2.0,1.0,780.0,1979.0
65767165,160 SOUTH ST,Cornelia City,Habersham,131370006042,34.509703,-83.539096,Other,0.0,0.0,884.0,1960.0
96772960,6396 NEW LIBERTY RD,,Habersham,131370002033,34.697793,-83.515504,Other,6.0,,3138.0,
74489990,1752 RABBIT BRUSH DR,,Habersham,131370005021,34.569001,-83.514516,Other,0.0,0.0,,
92302997,1005 DOUBLE SPRINGS RD,,Habersham,131370005022,34.57071,-83.566927,Other,0.0,0.0,1200.0,1997.0
76516008,250 WHISTLE TOP DR,,Habersham,131370006032,34.533674,-83.589691,Other,2.0,0.0,1546.0,1992.0
94900853,549 TRAVES CV,,Habersham,131370002041,34.651918,-83.613766,Other,0.0,0.0,,
121104169,162 HOLLYWOOD HWY,,Habersham,131370003002,34.616664,-83.510237,Other,1.0,0.0,2000.0,1977.0
100511038,456 W LOUISE ST,Clarkesville City,Habersham,131370003001,34.599857,-83.520638,Other,0.0,0.0,,
161068956,184 BRIARCLIFF TRL,,Habersham,131370005021,34.57262,-83.494369,Other,3.0,2.0,924.0,2016.0
151342529,1716 GARRISON RD,,Habersham,131370006031,34.507724,-83.623975,Other,0.0,0.0,,
175371331,750 RUBY HILLS RD,,Habersham,131370006032,34.542536,-83.571831,Other,2.0,1.0,780.0,1984.0
88485477,193 PINE AVE,Demorest City,Habersham,131370005022,34.564204,-83.549544,Other,0.0,0.0,,
121898740,118 FLINTLOCK LN,,Habersham,131370002041,34.6247,-83.577568,Other,3.0,2.0,1792.0,2021.0
76480694,139 LINDA WAY,Cornelia City,Habersham,131370006041,34.516967,-83.541808,Other,0.0,0.0,,
85921387,136 SAM BELL RD,,Habersham,131370002041,34.629868,-83.589034,Other,3.0,2.0,1248.0,1990.0
75854255,873 N MAIN ST,Cornelia City,Habersham,131370005011,34.521742,-83.528821,Other,1.0,6.0,6377.0,1979.0
81977441,217 WRIGHT ST,Raoul CDP,Habersham,131370006014,34.444033,-83.610228,Other,3.0,0.0,1948.0,2004.0
74426896,376 HERRING MILL RD,,Habersham,131370006013,34.460389,-83.626873,Other,3.0,2.0,1152.0,1984.0
157218183,341 KING RD,,Habersham,131370006013,34.462619,-83.618476,Other,0.0,0.0,,
135723176,1625 PEA RIDGE RD,,Habersham,131370006031,34.508362,-83.639266,Other,0.0,0.0,,
81605423,1254 HANCOCK RD,,Habersham,131370005022,34.560918,-83.559747,Other,2.0,1.0,720.0,1972.0
92333466,748 STONECYPHER ST,Cornelia City,Habersham,131370005011,34.52608,-83.527619,Other,2.0,6.0,2048.0,1973.0
95470248,615 HANCOCK RD,,Habersham,131370005022,34.561014,-83.568961,Other,3.0,2.0,1248.0,2001.0
115438459,3302 TOCCOA HWY,,Habersham,131370003001,34.612186,-83.483127,Other,4.0,2.0,1890.0,1995.0
161597906,160 CROSS RD,Mount Airy Town,Habersham,131370004001,34.519853,-83.505992,Other,2.0,2.0,924.0,1986.0
148272767,385 CANTERBERRY TRL,,Habersham,131370003001,34.588299,-83.507001,Other,2.0,2.0,930.0,1986.0
175628716,2481 DEMOREST MOUNT AIRY HWY,,Habersham,131370005021,34.55511,-83.519827,Other,3.0,2.0,952.0,2007.0
98860953,205 SEYE WAILO TRL,,Habersham,131370002032,34.698779,-83.625157,Other,0.0,0.0,,
91529974,160 SCRAPPER LN,,Habersham,131370003001,34.59663,-83.491026,Other,3.0,2.0,1440.0,1976.0
71047197,110 WILD CHERRY DR,Raoul CDP,Habersham,131370006011,34.459047,-83.594964,Other,3.0,2.0,1232.0,1999.0
71901006,845 HOLLYWOOD CHURCH RD,,Habersham,131370001001,34.655339,-83.459778,Other,5.0,2.0,2079.0,2001.0
